METRIC_CATEGORY,METRIC_SUBTYPE,METRIC,CODE_NAME,SUBCLASS,year,lbs_chm_used,kg_chm_used,CLASS_AREA,SUBCLASS_AREA,SUBCLASS_PROP,rate,UNIT
water quality,pesticide application rate,Groundwater Contaminant,ORCHARD_DECIDUOUS,STONE FRUIT,2016,9.531,4.322448979591837,15670.572605054684,1324.7349220601398,0.08453647198780948,0.0032628784125882716,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,ORCHARD_DECIDUOUS,WALNUTS,2014,268.5894756,121.80928598639456,15670.572605054684,2068.9451960796,0.1320274152210777,0.058875066491470326,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,ORCHARD_DECIDUOUS,WALNUTS,2015,294.57658480000003,133.59482303854875,15670.572605054684,2068.9451960796,0.1320274152210777,0.06457146534944218,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,ORCHARD_DECIDUOUS,WALNUTS,2016,839.9596871000001,380.9340984580499,15670.572605054684,2068.9451960796,0.1320274152210777,0.18411995599490685,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,ORCHARD_DECIDUOUS,WALNUTS,2017,360.8516954,163.65156253968252,15670.572605054684,2068.9451960796,0.1320274152210777,0.07909903212989032,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,ORCHARD_DECIDUOUS,WALNUTS,2018,213.327,96.7469387755102,15670.572605054684,2068.9451960796,0.1320274152210777,0.04676147969450032,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2014,7354.7109665,3335.4698260770974,18787.04088930409,18787.04088930409,1,0.17754098933036652,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2015,13369.4762424,6063.25453170068,18787.04088930409,18787.04088930409,1,0.3227360054958221,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2016,5487.0106936,2488.4402238548755,18787.04088930409,18787.04088930409,1,0.13245514493299493,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2017,2262.9302037,1026.27220122449,18787.04088930409,18787.04088930409,1,0.05462660177680089,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2018,3673.3962644,1665.9393489342403,18787.04088930409,18787.04088930409,1,0.08867492005527593,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,ROW,MISCELLANEOUS TRUCK,2016,58.137376,26.366156916099772,16819.094288195163,797.3454466177341,0.04740715718428238,0.033067420185244153,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,ROW,MISCELLANEOUS TRUCK,2017,352.25665200000003,159.7535836734694,16819.094288195163,797.3454466177341,0.04740715718428238,0.20035680187443144,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,ROW,MISCELLANEOUS TRUCK,2018,152.062812,68.96272653061224,16819.094288195163,797.3454466177341,0.04740715718428238,0.08649039989272626,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,URBAN,URBAN,2014,1782.388601,808.3395015873016,36784.52999989299,36784.52999989299,1,0.021974985179629945,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,URBAN,URBAN,2015,2451.9641952,1112.001902585034,36784.52999989299,36784.52999989299,1,0.030230151169208058,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,URBAN,URBAN,2016,188.8844,85.66185941043084,36784.52999989299,36784.52999989299,1,0.0023287468783937167,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,URBAN,URBAN,2017,205.9259362,93.39044725623582,36784.52999989299,36784.52999989299,1,0.0025388511762011773,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,URBAN,URBAN,2018,70.83164,32.12319274376417,36784.52999989299,36784.52999989299,1,8.732799561081145e-4,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,VINEYARD,VINEYARD,2014,4224.6516108999995,1915.9417736507933,16192.802764144786,16192.802764144786,1,0.11832057745390458,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,VINEYARD,VINEYARD,2015,6791.3848626,3079.9931349659864,16192.802764144786,16192.802764144786,1,0.19020753725142125,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,VINEYARD,VINEYARD,2016,5148.269728,2334.8162031746033,16192.802764144786,16192.802764144786,1,0.1441885161687088,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,VINEYARD,VINEYARD,2017,5225.2921785,2369.747019727891,16192.802764144786,16192.802764144786,1,0.1463456977920553,kg per ha
water quality,pesticide application rate,Groundwater Contaminant,VINEYARD,VINEYARD,2018,4215.7191445,1911.8907684807255,16192.802764144786,16192.802764144786,1,0.11807040426096989,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2014,8635.7188871,3916.425799138322,34678.84712333792,34678.84712333792,1,0.11293414066532433,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2015,6849.2267758,3106.225295147392,34678.84712333792,34678.84712333792,1,0.08957118107473035,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2016,7235.5738333,3281.439380181406,34678.84712333792,34678.84712333792,1,0.09462365829263934,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2017,5270.1892544,2390.1085053968254,34678.84712333792,34678.84712333792,1,0.06892122154165695,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2018,3866.4859822,1753.5083819501133,34678.84712333792,34678.84712333792,1,0.05056420635073679,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_OTHER,BEANS (DRY),2014,25.31787,11.482027210884352,7964.759359127458,2024.3778301303464,0.2541668541197606,0.005671879547379277,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_OTHER,BEANS (DRY),2015,29.21233982,13.24822667573696,7964.759359127458,2024.3778301303464,0.2541668541197606,0.006544344874041585,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_OTHER,BEANS (DRY),2016,184.85509072000002,83.83450826303856,7964.759359127458,2024.3778301303464,0.2541668541197606,0.04141248091895997,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_OTHER,BEANS (DRY),2017,61.8266805,28.039310884353743,7964.759359127458,2024.3778301303464,0.2541668541197606,0.013850828865552403,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_OTHER,BEANS (DRY),2018,152.88635807999998,69.33621681632651,7964.759359127458,2024.3778301303464,0.2541668541197606,0.03425063038349025,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_OTHER,SAFFLOWER,2015,304.9372142,138.29352117913834,7964.759359127458,4825.305365348758,0.6058319087593089,0.028660055832371745,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,FIELD_OTHER,SAFFLOWER,2017,225.6186942,102.32140326530612,7964.759359127458,4825.305365348758,0.6058319087593089,0.02120516641290549,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2014,660.0841788,299.35790421768706,7866.788538201375,7822.731086244726,0.9943995632089632,0.03826769716577241,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2015,336.3336914,152.53228634920634,7866.788538201375,7822.731086244726,0.9943995632089632,0.01949859769785707,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2016,46.0389786,20.87935537414966,7866.788538201375,7822.731086244726,0.9943995632089632,0.0026690621400578813,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2017,177.4606534,80.48102195011339,7866.788538201375,7822.731086244726,0.9943995632089632,0.010288097732469546,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2018,191.541969,86.86710612244897,7866.788538201375,7822.731086244726,0.9943995632089632,0.011104447432073141,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_WHEAT,WHEAT,2014,1278.7894318,579.94985569161,11561.802557401152,11561.802557401152,1,0.050160851027538256,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_WHEAT,WHEAT,2015,1118.8988751999998,507.4371316099772,11561.802557401152,11561.802557401152,1,0.043889101988266295,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_WHEAT,WHEAT,2016,877.3109036,397.8734256689342,11561.802557401152,11561.802557401152,1,0.03441275040752536,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_WHEAT,WHEAT,2017,204.236564,92.62429206349205,11561.802557401152,11561.802557401152,1,0.008011232816305076,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,GRAIN&HAY_WHEAT,WHEAT,2018,116.8525662,52.99436108843537,11561.802557401152,11561.802557401152,1,0.004583572572298569,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,IDLE,IDLE,2014,576.4354256,261.421961723356,26609.3100000389,26609.3100000389,1,0.009824454738697615,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,IDLE,IDLE,2015,324.7237802,147.26702049886623,26609.3100000389,26609.3100000389,1,0.005534417108096788,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,IDLE,IDLE,2016,789.143965,357.88841950113374,26609.3100000389,26609.3100000389,1,0.013449744450367581,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,IDLE,IDLE,2017,58.0762778,26.33844798185941,26609.3100000389,26609.3100000389,1,9.898207800886573e-4,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,IDLE,IDLE,2018,17.5,7.936507936507936,26609.3100000389,26609.3100000389,1,2.9826056881957234e-4,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2014,1053.1018434,477.5972078911565,639.8735836955395,621.6899988330701,0.9715825354791934,0.7682240486216926,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2015,2281.1744593000003,1034.5462400453516,639.8735836955395,621.6899988330701,0.9715825354791934,1.664086991888601,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2016,1426.6259982,646.9959175510204,639.8735836955395,621.6899988330701,0.9715825354791934,1.0407050439374128,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2017,1876.886602,851.1957378684807,639.8735836955395,621.6899988330701,0.9715825354791934,1.3691642771577464,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2018,1504.232782,682.1917378684807,639.8735836955395,621.6899988330701,0.9715825354791934,1.0973181797181457,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,ALMONDS,2014,3114.9815035,1412.6900242630386,15670.572605054684,8052.1537577694035,0.5138391532146125,0.17544250479568338,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,ALMONDS,2015,4024.06590934,1824.9732015147392,15670.572605054684,8052.1537577694035,0.5138391532146125,0.22664410745433788,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,ALMONDS,2016,3749.26515225,1700.3470078231292,15670.572605054684,8052.1537577694035,0.5138391532146125,0.21116673364346647,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,ALMONDS,2017,5240.41324429,2376.604645936508,15670.572605054684,8052.1537577694035,0.5138391532146125,0.29515142375955716,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,ALMONDS,2018,5350.19585551,2426.3926782358276,15670.572605054684,8052.1537577694035,0.5138391532146125,0.3013346181938761,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,APPLES,2014,1510.6055171,685.0818671655329,15670.572605054684,156.15193352765803,0.00996466035180423,4.387277516766639,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,APPLES,2015,1770.8173746999998,803.091779909297,15670.572605054684,156.15193352765803,0.00996466035180423,5.143015278559143,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,APPLES,2016,1202.12900844,545.1832237823129,15670.572605054684,156.15193352765803,0.00996466035180423,3.491363900951945,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,APPLES,2017,278.9041739,126.48715369614511,15670.572605054684,156.15193352765803,0.00996466035180423,0.8100261766770975,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,APPLES,2018,960.8949374000001,435.7800169614513,15670.572605054684,156.15193352765803,0.00996466035180423,2.7907436502172085,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,2018,0.8426699999999999,0.3821632653061224,15670.572605054684,1840.9962237464745,0.11748110743270763,2.0758503487226625e-4,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,PEARS,2014,6419.8423798,2911.49314276644,15670.572605054684,2224.3721574258957,0.14194581228693612,1.3089055862557188,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,PEARS,2015,3258.43558678,1477.7485654331065,15670.572605054684,2224.3721574258957,0.14194581228693612,0.6643441208791238,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,PEARS,2016,17394.38087428,7888.608106249432,15670.572605054684,2224.3721574258957,0.14194581228693612,3.5464425680360723,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,PEARS,2017,11961.35093788,5424.648951419501,15670.572605054684,2224.3721574258957,0.14194581228693612,2.438732625433081,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,PEARS,2018,13750.96917032,6236.267197424037,15670.572605054684,2224.3721574258957,0.14194581228693612,2.803607830013848,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,STONE FRUIT,2014,331.29386694,150.2466516734694,15670.572605054684,1324.7349220601398,0.08453647198780948,0.11341638932550806,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,STONE FRUIT,2015,596.3274944,270.44330811791383,15670.572605054684,1324.7349220601398,0.08453647198780948,0.2041489988784612,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,STONE FRUIT,2016,686.92708912,311.53155969160997,15670.572605054684,1324.7349220601398,0.08453647198780948,0.23516520513185898,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,STONE FRUIT,2017,635.30530814,288.1203211519274,15670.572605054684,1324.7349220601398,0.08453647198780948,0.217492810338133,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,STONE FRUIT,2018,1460.56874812,662.3894549297052,15670.572605054684,1324.7349220601398,0.08453647198780948,0.5000166024910109,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,WALNUTS,2014,3145.3711595600003,1426.4721812063492,15670.572605054684,2068.9451960796,0.1320274152210777,0.6894683261351441,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,WALNUTS,2015,2793.1922737600003,1266.7538656507938,15670.572605054684,2068.9451960796,0.1320274152210777,0.6122703820532021,kg per ha
